BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,gasteigerCharges,numAmideBonds,numSpiroAtoms,numBridgeheadAtoms,mqns_1,mqns_2,mqns_3,mqns_4,mqns_5,mqns_6,mqns_7,mqns_8,mqns_9,mqns_10,mqns_11,mqns_12,mqns_13,mqns_14,mqns_15,mqns_16,mqns_17,mqns_18,mqns_19,mqns_20,mqns_21,mqns_22,mqns_23,mqns_24,mqns_25,mqns_26,mqns_27,mqns_28,mqns_29,mqns_30,mqns_31,mqns_32,mqns_33,mqns_34,mqns_35,mqns_36,mqns_37,mqns_38,mqns_39,mqns_40,mqns_41,mqns_42,Class
1.2083910191942258,1711.061353365664,963845353.5776776,-4.849999999999998,21.434235333726125,8.669623039246082,3.737893545217653,24.769009466755723,18.242316078466885,19.949494011481963,12.25068695075216,9.06727305334028,6.853829011350494,4.936762715574526,19.949494011481963,12.25068695075216,9.06727305334028,6.853829011350494,4.936762715574526,5.364900000000005,140.45549999999983,489.5350000000002,489.18008959599996,37,466.35100000000034,0,8,7,0,8,4,182,6,1,1,4,1,1,2,0,0,7,0.13793103448275862,80.02000000000001,211.89898758199232,18.63412133580765,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,48.53093654769288,18.19910120538483,49.261435466735314,17.520542482184513,23.35797390996479,11.40742463964217,0.0,5.907179729351506,0.0,13.628839058178517,0.0,19.497967953714344,0.0,0.0,31.07893535450078,96.95254937297608,0.0,22.71155490026836,28.3414640840613,4.899909730850478,51.58417330671615,0.0,0.0,10.357988675768818,100.22339975538577,0.0,39.327976477143125,0.0,5.817862777835028,0.0,0.0,0.0,5.907179729351506,37.50272453422174,39.385591836103714,0.0,12.526325991278114,88.27807951446705,4.899909730850478,18.916962203354938,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.141173075069084,65.52549359159758,0.0,0.0,1,0,0,29,0,0,0,0,0,0,0,5,1,2,37,5,1,0,22,15,0,4,11,8,0,0,0,0,1,0,1,0,23,12,0,0,0,3,4,0,0,0,0,4,2,non-substrate
1.447351947964431,1253.2794553822469,37327315.90485801,-3.8100000000000005,20.11275381078929,8.030939455907072,3.4714041011927472,22.24191172926027,15.546045193307766,18.408042127154577,10.627460826794465,7.965176208481577,6.071880688068419,4.1471395376672895,18.408042127154577,10.627460826794465,7.965176208481577,6.071880688068419,4.1471395376672895,3.5771400000000018,121.27350000000006,431.4960000000002,431.19573966,32,406.29600000000016,0,8,7,0,8,4,164,4,1,1,3,1,1,1,0,0,5,0.2916666666666667,76.11,185.57427115281294,18.95383335255435,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,0.0,44.1793097416893,49.066223670354354,24.630340023462047,17.83053760675799,5.647177220767728,0.0,5.907179729351506,0.0,13.948551074925216,0.0,19.497967953714344,0.0,13.847474399381248,38.188732895778315,65.74535938029022,0.0,17.00689131982936,17.37221972795426,9.636772684650527,58.69397084799368,0.0,13.847474399381248,21.615368162314272,53.34167933910112,0.0,16.904556707313183,0.0,5.817862777835028,5.749511833283905,0.0,0.0,5.907179729351506,18.652964303522147,52.81882361680272,12.526325991278114,13.176164609739143,46.67088016646478,11.823646930541102,19.23667422010164,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98829728080976,62.01170271919025,0.0,0.0,1,0,0,24,0,0,0,0,0,0,0,5,2,1,32,8,1,0,17,10,0,4,11,8,0,0,0,0,4,1,1,0,15,11,0,0,0,2,3,0,0,0,0,2,1,non-substrate
2.287021900257491,895.1801527411201,118478.96080906499,-2.9499999999999997,14.007002048058858,5.442554214930466,2.3698897643530947,15.689869965382487,10.617723500579764,12.121658641682794,6.61414211745216,4.727828274149089,3.4394970046139126,2.3653437762213763,12.121658641682794,6.61414211745216,4.727828274149089,3.4394970046139126,2.3653437762213763,3.182800000000002,82.68880000000003,298.294,298.08412354800004,22,284.182,1,5,5,1,5,3,112,3,0,0,1,0,0,2,0,0,3,0.11764705882352941,68.9,125.88770922135201,18.997404239494152,0.0,4.794537184071822,0.0,0.0,6.06636706846161,35.89528683400505,17.0160427746234,14.219595082555067,11.332531974926148,11.49902366656781,0.0,0.0,5.625586319077987,18.997404239494152,0.0,0.0,0.0,0.0,14.219595082555067,52.884692982381075,0.0,28.375438483245706,10.969244356107037,15.099312226678085,19.32612247739577,0.0,0.0,0.0,51.676257600356436,0.0,22.09614733950103,0.0,0.0,17.248535499851716,0.0,5.625586319077987,5.749511833283905,28.208946791604042,5.386224214464796,13.176164609739143,43.50799995204719,0.0,0.0,13.890876844653445,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200120937263794,49.633212396069545,0.0,0.0,0,0,0,17,0,0,0,0,0,0,0,0,4,1,22,6,1,0,9,8,0,3,10,5,1,1,0,0,4,2,0,0,8,8,0,0,0,0,3,0,0,0,0,2,1,non-substrate
1.3205347776175733,1264.1594537818505,36369665.875298396,-3.51,20.395882729643546,8.553312062106501,3.893220157722373,22.07877502244374,15.660860938489558,18.55199990030819,10.652944194444357,8.008412712082592,6.028814832318283,4.301684608449206,18.55199990030819,10.652944194444357,8.008412712082592,6.028814832318283,4.301684608449206,5.078900000000004,123.36100000000003,430.50400000000025,430.189257312,32,404.2960000000002,0,6,6,0,6,6,164,4,0,1,1,0,1,3,0,0,5,0.2692307692307692,56.96000000000001,186.89046631435468,18.627739798453494,4.899909730850478,4.9839785209472085,0.0,0.0,12.13273413692322,64.71837544601925,25.197720709434723,27.023320618681062,12.012674828922961,11.49902366656781,5.890723922025908,0.0,0.0,18.627739798453494,0.0,9.883888251797686,0.0,19.51033443475116,27.874149029745176,71.6149305215744,0.0,28.702710913574617,10.772448428929591,14.210588861400147,37.75803728154286,19.51033443475116,0.0,16.82083097824245,59.21125048038529,0.0,22.226623842652497,0.0,0.0,17.248535499851716,0.0,0.0,0.0,5.890723922025908,65.3334542559905,11.126902983393991,27.592555619471657,18.19910120538483,35.23174507315853,23.6117183194007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.823317239902287,59.843349426764384,0.0,0.0,0,0,0,26,0,0,0,0,0,0,0,2,3,1,32,9,0,0,16,11,0,6,10,6,0,0,0,0,3,4,0,0,14,11,0,0,0,1,4,0,0,0,0,4,2,non-substrate
1.3281516187974831,1253.7397700794115,20967187.86803455,-2.4099999999999993,20.49032445849909,8.613049944054863,4.199687836823581,21.371668241257193,15.122856136028771,17.52171608285356,10.229553995253179,7.786804196691139,5.78369417647378,4.167484812427304,19.924209202895987,11.902205076065425,9.560582577340845,7.217122606243934,5.354194078842548,6.301300000000006,130.11999999999998,495.44200000000023,494.066361076,31,472.25800000000027,0,4,5,0,6,5,158,4,0,1,1,0,1,3,0,0,5,0.24,34.59,194.12556058242714,9.473725907600098,4.899909730850478,4.9839785209472085,0.0,11.336785877934737,34.12904510333418,58.65200837755764,35.05050299573305,19.91352307740353,5.007623696852766,11.49902366656781,0.0,0.0,0.0,9.473725907600098,0.0,9.883888251797686,0.0,19.51033443475116,20.764351488467643,75.20454981223367,0.0,22.07009885511757,38.03917820481368,9.473725907600098,30.64823974026533,19.51033443475116,0.0,16.82083097824245,58.3837188339912,0.0,21.343523617479356,0.0,0.0,11.49902366656781,27.266729775884087,0.0,0.0,0.0,52.72838571476519,27.462802904020577,25.556380960489804,0.0,74.74085294695863,14.457704428547306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1004202139659671,54.890147270500535,1.7159723248165706,0.0,0,0,0,25,0,0,1,0,1,0,0,2,2,0,31,8,0,0,16,11,0,5,6,4,0,0,0,0,3,3,0,0,14,11,0,0,0,1,4,0,0,0,0,4,2,non-substrate
1.3474316137441062,1447.9890747115148,265311096.1079446,-4.53,21.033442034863263,8.676267667124005,3.9043501100975644,23.777445635193,17.191004483450634,19.125691494376944,11.349979302873018,8.29623750239056,6.226800696385424,4.344590070170712,19.125691494376944,11.349979302873018,8.29623750239056,6.226800696385424,4.344590070170712,4.2203000000000035,129.5015,469.5010000000002,469.175004216,35,446.3170000000003,0,9,8,0,9,5,176,5,1,1,4,1,1,1,0,0,6,0.19230769230769232,89.25,200.6958103941606,23.370984289607698,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,0.0,42.46456947923127,43.87521125227052,30.893503019101104,23.52446560160645,11.40742463964217,0.0,5.907179729351506,0.0,18.365702011978563,0.0,19.497967953714344,0.0,0.0,38.188732895778315,78.95024409476866,0.0,28.461066733552265,17.37221972795426,9.636772684650527,58.69397084799368,0.0,0.0,10.357988675768818,82.22109447717838,0.0,28.358732121036088,0.0,5.817862777835028,5.749511833283905,0.0,0.0,5.907179729351506,37.50272453422174,34.16585931328058,12.526325991278114,19.4393276053782,57.94624417215898,4.899909730850478,23.653825157154987,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56497924283107,63.93502075716892,0.0,0.0,1,0,0,26,0,0,0,0,0,0,0,5,2,2,35,7,1,0,19,13,0,5,13,9,0,0,0,0,2,1,1,0,20,11,0,0,0,3,3,0,0,0,0,2,1,non-substrate
1.3631492625765607,1445.4200752538595,151558799.42519715,-4.33,20.289215215461386,8.221841271045813,3.6263845086061615,23.070338854006454,16.65299968098985,18.717443203913085,11.237606867177224,8.437215689646687,6.154855356781398,4.387200148379153,18.717443203913085,11.237606867177224,8.437215689646687,6.154855356781398,4.387200148379153,4.520120000000003,127.68650000000002,453.5020000000002,453.180089596,34,430.3180000000002,0,8,7,0,8,4,170,5,1,1,4,1,1,1,0,0,6,0.19230769230769232,80.02000000000001,195.58226516465373,18.63412133580765,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,23.762552697081826,31.18920547353706,43.87521125227052,23.78370547782357,17.774953768322547,11.40742463964217,0.0,5.907179729351506,0.0,13.628839058178517,0.0,19.497967953714344,0.0,6.923737199690624,31.078935354500782,84.51369558646567,0.0,22.71155490026836,17.37221972795426,4.899909730850478,51.58417330671615,0.0,6.923737199690624,15.921440167465814,82.22109447717838,0.0,28.358732121036088,0.0,5.817862777835028,0.0,0.0,0.0,5.907179729351506,37.50272453422174,28.416347479996674,18.08977748297511,12.329530064100666,39.74714296677415,30.02274813592593,18.91696220335494,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.596381891487011,60.403618108513,0.0,0.0,1,0,0,26,0,0,0,0,0,0,0,5,1,2,34,6,1,0,19,13,0,4,11,8,0,0,0,0,2,0,1,0,20,11,0,0,0,3,3,0,0,0,0,2,1,non-substrate
1.3778983669755667,1489.1047461120882,244211937.82876068,-4.46,21.098674287755532,8.716422872257569,4.032362673876567,23.777445635193004,17.152999680989844,18.8418599248377,11.442104499315871,8.466807294284107,6.257327178111395,4.43688228897738,18.8418599248377,11.442104499315871,8.466807294284107,6.257327178111395,4.43688228897738,4.757800000000003,130.64149999999995,467.5040000000001,467.17575316400007,35,445.3280000000002,0,7,6,0,8,4,174,5,1,1,3,1,1,2,0,0,6,0.14814814814814814,66.88,200.58852918910648,14.216970398754302,4.794537184071822,9.374393568622029,9.61407970191666,0.0,42.46456947923127,18.19910120538483,49.43866274396751,23.214470477032975,17.89824661451998,5.647177220767728,0.0,5.907179729351506,0.0,13.602103168799989,0.0,19.497967953714348,0.0,0.0,31.078935354500782,96.70340314556036,0.0,22.514758973090913,17.37221972795426,4.899909730850478,51.58417330671615,0.0,5.817220841045895,10.357988675768818,89.7398817498708,0.0,28.16193619385864,0.0,10.208277825509848,0.0,0.0,0.0,11.7244005703974,48.64703382266048,17.075242264380485,24.659060128201332,12.13273413692322,57.94624417215898,4.899909730850478,14.499811266301592,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87910801167067,58.620891988329326,0.0,0.0,1,0,0,27,1,0,0,0,0,0,0,5,1,1,35,6,1,0,20,13,0,4,9,7,0,0,0,0,2,0,1,0,21,11,0,0,0,2,4,0,0,0,0,2,1,non-substrate
2.0043890235749298,1463.997607499102,80974138.97288659,-4.49,23.660927835382054,9.401754509859655,3.916890672232947,25.27529192407988,16.874472318053957,19.4627190873001,10.286100584343707,7.355501868107622,5.52834480585681,3.839541134123253,20.27921566822783,11.102597165271433,8.3545726348704,6.626537963534714,4.913530274077779,4.264780000000002,134.67829999999998,490.54100000000034,490.13109080399994,35,468.36500000000035,4,9,10,2,10,7,178,4,0,0,2,0,0,2,0,0,4,0.16,142.71,204.96498409466338,30.414786769524568,4.794537184071822,4.9839785209472085,5.261891554738487,11.336785877934737,0.0,41.96165390246666,16.513127197858786,34.126576439793695,32.90759102893007,11.49902366656781,11.532756779648844,0.0,0.0,23.741988999272017,5.261891554738487,4.9839785209472085,0.0,0.0,39.906525119434505,52.40225258786495,0.0,40.194171629321886,38.84190051090363,30.414786769524568,39.20641363242228,0.0,11.33111286753076,20.79858736116711,36.39820241076966,0.0,21.343523617479352,0.0,11.50524905251859,22.99804733313562,11.336785877934737,0.0,22.851945490580523,54.782169636013265,11.336785877934737,21.3293926238326,43.50799995204719,0.0,11.053199833739482,30.414786769524568,10.056428738810308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.55362751427731,1.1130391523893504,0.0,0,0,0,25,0,0,0,0,1,0,3,1,5,0,35,14,1,1,11,11,0,7,14,9,4,2,0,0,8,5,1,0,8,13,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.3689451630665737,980.4105890182815,9409895.502254505,-2.9799999999999995,20.299182743372064,9.225072899942706,4.439958241682261,20.924074484064487,14.69453444330077,17.980995064720545,10.393895725388807,7.677474617972137,5.891098931461049,4.067024308409416,17.980995064720545,10.393895725388807,7.677474617972137,5.891098931461049,4.067024308409416,4.980200000000004,120.66100000000004,403.52200000000016,403.21474378799996,30,374.2900000000002,0,4,4,0,4,7,156,3,0,1,0,0,1,3,0,0,4,0.3076923076923077,30.930000000000003,178.5597666519927,14.210588861400147,4.899909730850478,0.0,0.0,0.0,36.39820241076966,64.92436897818344,19.634269217737724,21.3293926238326,5.749511833283905,11.49902366656781,0.0,0.0,0.0,14.210588861400147,0.0,4.899909730850478,0.0,19.386399651764595,34.41890543565775,77.3540251597071,0.0,28.375438483245706,0.0,14.210588861400147,39.31881516650823,19.386399651764595,0.0,16.690354475090988,60.6636706846161,0.0,11.126902983393991,0.0,0.0,17.248535499851716,0.0,0.0,0.0,0.0,49.724447963441456,27.817257458484978,21.3293926238326,12.13273413692322,53.430846278543356,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,0.0,0.0,0,0,0,26,0,0,0,0,0,0,0,1,3,0,30,10,0,0,14,9,0,7,7,4,0,0,0,0,3,5,0,0,13,9,0,0,0,0,4,0,0,0,0,2,1,non-substrate
1.3571872529310456,1617.4615748411625,97184915224.17601,-3.759999999999999,30.309596326531576,10.373277800916288,3.269116594230735,33.053466517131895,23.393415488058093,26.67675591166997,17.004249593614404,15.057044978604546,13.51334181508714,13.023821354650597,26.67675591166997,17.004249593614404,15.057044978604546,13.51334181508714,13.023821354650597,3.4268000000000027,178.8927999999996,646.7840000000003,646.304287064,48,604.4480000000002,6,8,8,6,8,10,248,4,6,6,0,4,4,4,2,2,10,0.4,127.86000000000001,279.6976736539714,30.63916436904423,9.799819461700956,0.0,0.0,0.0,84.92913895846256,46.519274240634424,70.75265009832688,26.427527858051672,11.49902366656781,0.0,0.0,0.0,0.0,30.63916436904423,0.0,9.799819461700956,21.65996187758712,49.092688220739774,26.427527858051672,131.44841319909702,0.0,11.49902366656781,0.0,0.0,91.03387500538872,13.08951281182515,21.65996187758712,34.08961805911077,109.19460723230902,0.0,0.0,0.0,0.0,11.49902366656781,0.0,21.65996187758712,73.9297269335341,13.08951281182515,22.253805966787983,0.0,24.26546827384644,60.6636706846161,34.06528773554739,0.0,30.63916436904423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.00000000000001,0.0,0.0,0,0,8,40,0,0,0,0,0,0,0,2,6,0,48,16,0,0,28,12,0,10,14,8,6,6,0,0,6,6,0,0,18,14,4,0,2,0,8,0,0,0,0,12,16,non-substrate
1.445129543938691,1164.708506307336,17683516.227799166,-3.5199999999999996,21.702211637973484,9.315620284830468,4.6999502743484225,22.664561460070644,15.461060093480295,18.51265443357935,10.502958483361553,7.792987644288152,5.575065313444854,3.9316200419454463,18.51265443357935,10.502958483361553,7.792987644288152,5.575065313444854,3.9316200419454463,3.0908000000000015,123.82370000000003,437.4960000000002,437.195070964,32,410.28000000000026,1,8,7,1,8,6,168,3,1,1,1,1,1,2,0,0,4,0.3333333333333333,84.25,185.87329074046156,24.107575179510253,14.48898409899412,0.0,0.0,0.0,12.13273413692322,17.696185628620217,63.534006709321886,14.219595082555067,22.46826802267485,11.31297259376155,5.907179729351506,0.0,0.0,18.685414028725265,0.0,4.899909730850478,0.0,13.4684936056032,50.61531904106217,58.25134854690062,0.0,11.49902366656781,28.447992562003115,25.119214634357448,51.20571016640735,11.339293589984397,0.0,12.487188691387619,51.676257600356436,0.0,10.969244356107037,0.0,11.57156847654457,11.49902366656781,0.0,0.0,11.335970121252046,28.352450224535858,38.41116830424644,25.66335330112676,19.242531678200752,24.26546827384644,15.116608065707286,13.890876844653445,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078359571467402,67.42164042853261,0.0,0.0,1,0,0,24,0,0,0,0,0,0,1,2,4,1,32,10,2,0,15,8,0,6,13,8,1,1,0,0,5,4,1,0,12,10,0,0,0,0,4,0,0,0,0,2,1,non-substrate
1.5625983025579309,1311.3672276830673,39286168.92577723,-4.220000000000001,22.955585494064188,8.613306057639463,4.89761178109016,24.50986092169139,16.020006519134395,16.893092740794575,9.578922636791015,7.021942594781473,4.729762262892107,3.007472208070225,16.893092740794575,9.578922636791015,7.021942594781473,4.729762262892107,3.007472208070225,5.619200000000003,108.9892,477.36800000000017,477.10242935600013,34,464.2640000000001,1,6,5,1,12,4,174,4,0,0,1,0,0,3,0,0,4,0.09090909090909091,72.7,187.38554533775144,5.316788604006331,4.794537184071822,0.0,26.34249028604892,14.99386983910109,12.13273413692322,65.87705578027096,11.126902983393991,22.501675532761116,0.0,0.0,5.824404497999927,5.907179729351506,12.35259703488695,31.137027470120742,0.0,20.20725493475596,0.0,12.35259703488695,5.316788604006331,89.48675929663032,0.0,17.075242264380485,11.594566004035068,5.316788604006331,26.114434664107463,12.35259703488695,0.0,21.48489165916281,72.79640482153933,0.0,17.075242264380485,0.0,32.02987656073248,0.0,0.0,29.386679747632446,22.762628539064046,5.563451491696996,41.194708633268675,18.19910120538483,18.19910120538483,0.0,20.727537316263273,0.0,31.137027470120742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46500829760218,31.86832503573115,0.0,0.0,1,0,0,22,6,0,0,0,0,0,1,4,1,0,34,13,1,0,12,11,0,4,7,6,1,1,0,0,7,1,1,2,15,8,0,0,0,1,3,0,0,0,0,0,0,non-substrate
1.3669927396311659,1422.7422995096908,175126896.58854786,-4.459999999999998,20.168507551812578,8.474446951945504,3.686469715348288,22.907202147189924,16.759152830872498,18.41110904732843,11.192169773115953,8.192348675854126,6.113030211670375,4.311750916610378,18.41110904732843,11.192169773115953,8.192348675854126,6.113030211670375,4.311750916610378,4.013700000000004,128.47849999999997,450.5020000000001,450.180423944,34,428.32600000000025,0,8,7,0,8,4,168,5,1,1,4,1,1,1,0,0,6,0.15384615384615385,79.77000000000001,195.64264176712678,14.216970398754302,9.77851570501903,4.9839785209472085,9.61407970191666,0.0,30.33183534230805,18.19910120538483,61.83234988719366,23.214470477032975,12.081025773474085,5.647177220767728,0.0,5.907179729351506,0.0,9.211688121125169,0.0,24.48194647466155,0.0,0.0,31.07893535450078,91.14713531081738,0.0,22.514758973090913,17.37221972795426,4.899909730850478,56.568151827663364,0.0,0.0,10.357988675768818,90.00083475617372,0.0,28.16193619385864,0.0,5.817862777835028,0.0,0.0,0.0,5.907179729351506,31.742477115347295,33.97979897169367,12.526325991278114,18.460054211687762,45.81351003523576,28.082989457182514,14.499811266301592,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977291285461544,65.8560420478718,0.0,0.0,1,0,0,26,0,0,0,0,0,0,0,6,1,1,34,5,1,0,20,13,0,4,10,8,0,0,0,0,1,0,1,0,22,10,0,0,0,2,4,0,0,0,0,2,1,non-substrate
1.8610880033003947,991.9086467312644,1873227.875190146,-3.119999999999999,16.353929131958466,7.013365643865784,3.0659376569736585,17.93251065250177,12.758351493073063,14.884818926733052,8.61918788640108,6.167595993027382,4.339877958246977,2.925061252461133,14.884818926733052,8.61918788640108,6.167595993027382,4.339877958246977,2.925061252461133,3.3119000000000023,103.32170000000002,347.422,347.17461029199995,26,326.2540000000001,1,6,6,1,6,6,132,4,0,0,3,0,0,1,0,0,4,0.2,58.599999999999994,151.63529503260983,14.633849271910154,0.0,4.9839785209472085,9.61407970191666,0.0,30.33183534230805,19.18040611960041,37.83337042312255,11.957090990487519,11.51179077268349,11.40742463964217,0.0,0.0,0.0,4.417150937053347,0.0,19.9148468268702,0.0,0.0,32.08476650803001,60.86046661179355,0.0,22.71155490026836,11.465039998602755,10.216698334856808,41.782915000043396,0.0,0.0,0.0,65.2776175488469,0.0,28.358732121036088,0.0,5.817862777835028,0.0,0.0,0.0,0.0,0.0,47.26610771069626,0.0,6.263162995639057,54.02763935552408,29.397104454457217,14.499811266301592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446046936719286,45.55395306328072,0.0,0.0,0,0,0,20,0,0,0,0,0,0,2,3,0,1,26,8,0,0,11,10,0,6,7,6,1,1,0,0,2,3,1,0,13,7,0,0,0,2,2,0,0,0,0,2,1,non-substrate
1.3194788996280162,1353.1971740009656,82868248.4558469,-4.01,19.658559129197183,7.543432919709026,3.2741801290474633,22.526368779636442,16.080520035918415,18.446046929615363,10.917353617418826,8.304715175166368,6.354431538089989,4.441226144515548,18.446046929615363,10.917353617418826,8.304715175166368,6.354431538089989,4.441226144515548,3.2972400000000013,120.84450000000001,445.47900000000016,445.17500421599993,33,422.2950000000003,0,9,8,0,9,3,168,4,1,2,3,1,2,1,0,0,6,0.2916666666666667,85.34,189.68198522879067,23.6906963063544,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,0.0,38.112942673227685,49.06622367035436,17.520542482184513,12.081025773474085,17.14620088733554,6.792942306099827,5.907179729351506,0.0,18.68541402872527,0.0,19.497967953714344,0.0,13.847474399381248,37.87187766060061,59.678992311828615,0.0,22.756403153113265,17.37221972795426,14.373635638450576,58.37711561281597,0.0,13.847474399381248,21.615368162314272,47.27531227063951,0.0,16.904556707313183,0.0,5.817862777835028,11.49902366656781,0.0,0.0,12.700122035451333,31.742477115347295,45.47882263826148,12.526325991278114,6.06636706846161,40.60451309800317,11.823646930541102,23.97353717390169,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9785290622478255,64.68813760441884,0.0,0.0,1,0,0,24,0,0,0,0,0,0,0,5,1,3,33,6,1,0,21,10,0,3,13,9,0,0,0,0,3,0,1,0,17,12,0,0,0,3,3,0,0,0,0,4,2,non-substrate
1.4580366579038957,1239.4566035265316,21554344.387421995,-3.129999999999999,19.811081044945595,7.847542364689829,3.60797515765727,21.534804948073724,15.008040390846983,17.377758309699946,10.204070627603285,7.7435676930901245,5.826083821854695,4.006009471270232,18.96375484881465,10.997068897160636,8.659243221881814,6.354749334892931,4.270342227789349,4.331040000000003,122.42150000000001,480.36600000000004,479.09568704399993,31,458.1900000000002,0,7,6,0,8,3,158,4,1,1,3,1,1,1,0,0,5,0.2608695652173913,66.88,187.96333141455085,14.216970398754302,4.794537184071822,4.9839785209472085,9.61407970191666,0.0,28.06267803487257,32.046575604766076,53.53894318618678,17.520542482184513,12.081025773474085,5.647177220767728,0.0,5.907179729351506,0.0,9.211688121125169,0.0,19.497967953714344,0.0,13.847474399381248,31.078935354500782,70.21807889612265,0.0,11.257379486545457,33.30216362590361,4.899909730850478,51.584173306716146,0.0,13.847474399381248,21.615368162314272,57.814398854933536,0.0,16.904556707313183,0.0,5.817862777835028,0.0,15.929943897949348,0.0,5.907179729351506,18.652964303522147,51.54203129935124,12.526325991278114,6.06636706846161,46.67088016646478,27.753590828490452,14.499811266301592,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03349585623167,54.7313542263826,0.0,0.0,1,0,0,23,0,0,1,0,0,0,0,5,1,1,31,7,1,0,17,10,0,3,9,7,0,0,0,0,4,0,1,0,15,11,0,0,0,2,3,0,0,0,0,2,1,non-substrate
1.6851513888478613,959.7055500624884,512142.65848922817,-3.28,16.573336707910446,7.086445319700724,3.630762574364521,17.811190308942127,12.079718698118977,13.613222473245514,7.752317005651884,5.479151320975828,3.8148143317180114,2.502993310926453,13.613222473245514,7.752317005651884,5.479151320975828,3.8148143317180114,2.502993310926453,2.479700000000001,93.18,339.34700000000004,339.110672644,25,322.21100000000007,2,6,5,2,6,5,128,3,0,0,1,0,0,2,0,0,3,0.15789473684210525,88.77,143.21543250429013,19.577329889700433,9.589074368143644,0.0,0.0,0.0,18.19910120538483,36.249741388469445,12.611123474374185,7.109797541277533,22.46826802267485,11.189037810774984,0.0,5.907179729351506,0.0,19.055078469765924,0.0,5.316788604006331,0.0,6.4208216229260096,13.65455394719011,70.07796303423669,0.0,11.49902366656781,16.876424085458545,15.48244194970692,24.668261071382318,6.4208216229260096,0.0,16.118236094643258,57.74262466881805,0.0,10.969244356107037,0.0,0.0,11.49902366656781,0.0,11.335970121252046,22.479003608265387,12.965578028838586,17.379330393442512,12.13273413692322,13.176164609739143,24.26546827384644,5.316788604006331,9.154013890853395,14.69560176298435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429706632653061,58.40362670068026,0.0,0.0,1,0,0,19,0,0,0,0,0,0,1,0,4,1,25,8,2,0,9,8,0,5,11,6,2,2,0,0,4,4,1,0,9,7,0,0,0,0,3,0,0,0,0,2,1,non-substrate
